<root>
  <name value="Low Churn"/>
  <lot name="L1" capacity="200" count="0" weight="0.9" poi="A" order="1"/>
  <lot name="L2" capacity="200" count="0" weight="0.1" poi="A" order="1"/>
  <rate length="4H" arrival="50H" departure="40H"/>
6064.34 C L1 38
6064.34 C L2 1
6088.80 C L1 37
6088.80 C L2 1
6111.51 C L1 38
6111.51 C L2 1
6123.54 C L1 39
6123.54 C L2 1
6172.56 C L1 39
6172.56 C L2 0
6225.83 C L1 40
6225.83 C L2 0
6268.86 C L1 41
6268.86 C L2 0
6302.14 C L1 42
6302.14 C L2 0
6310.12 A L1
6310.12 P L1 1.0 0:0.048 20:0.082 40:0.107 60:0.123 80:0.130 100:0.127 120:0.117 140:0.100 160:0.077 180:0.089
6310.12 P L2 0.953853002627 0:0.106 20:0.067 40:0.074 60:0.081 80:0.088 100:0.094 120:0.099 140:0.102 160:0.104 180:0.186
6310.12 C L1 43
6310.12 C L2 0
6329.95 C L1 44
6329.95 C L2 0
6339.57 C L1 43
6339.57 C L2 0
6361.94 C L1 42
6361.94 C L2 0
6393.37 C L1 43
6393.37 C L2 0
6407.45 C L1 44
6407.45 C L2 0
6409.20 C L1 44
6409.20 C L2 1
6415.65 C L1 45
6415.65 C L2 1
6445.39 C L1 45
6445.39 C L2 0
6483.62 C L1 44
6483.62 C L2 0
6484.46 C L1 45
6484.46 C L2 0
6540.24 A L1
6540.24 P L1 1.0 0:0.068 20:0.101 40:0.121 60:0.130 80:0.131 100:0.123 120:0.108 140:0.088 160:0.066 180:0.064
6540.24 P L2 0.952763042512 0:0.108 20:0.068 40:0.074 60:0.081 80:0.087 100:0.093 120:0.098 140:0.101 160:0.104 180:0.185
6540.24 C L1 46
6540.24 C L2 0
6587.95 C L1 47
6587.95 C L2 0
6627.53 C L1 48
6627.53 C L2 0
6645.99 C L1 47
6645.99 C L2 0
6653.90 C L1 46
6653.90 C L2 0
6658.60 C L1 47
6658.60 C L2 0
6770.54 C L1 46
6770.54 C L2 0
6851.47 C L1 46
6851.47 C L2 1
6889.09 C L1 46
6889.09 C L2 2
6980.60 C L1 45
6980.60 C L2 2
7011.97 D L2
7011.97 P L1 0.920867728644 0:0.160 20:0.108 40:0.121 60:0.125 80:0.120 100:0.108 120:0.091 140:0.072 160:0.051 180:0.044
7011.97 P L2 1.0 0:0.050 20:0.075 40:0.084 60:0.092 80:0.100 100:0.108 120:0.114 140:0.120 160:0.124 180:0.133
7011.97 C L1 45
7011.97 C L2 1
7041.03 C L1 44
7041.03 C L2 1
7085.01 C L1 45
7085.01 C L2 1
7123.13 C L1 46
7123.13 C L2 1
7164.65 C L1 46
7164.65 C L2 0
7206.61 C L1 45
7206.61 C L2 0
7209.92 C L1 46
7209.92 C L2 0
7234.09 C L1 47
7234.09 C L2 0
7259.50 A L1
7259.5 P L1 1.0 0:0.111 20:0.134 40:0.140 60:0.138 80:0.127 100:0.110 120:0.090 140:0.067 160:0.045 180:0.037
7259.5 P L2 0.979548274386 0:0.063 20:0.069 40:0.082 60:0.092 80:0.100 100:0.107 120:0.113 140:0.117 160:0.115 180:0.142
7259.50 C L1 48
7259.50 C L2 0
7273.78 D L1
7273.78 P L1 1.0 0:0.085 20:0.130 40:0.142 60:0.142 80:0.132 100:0.116 120:0.095 140:0.073 160:0.051 180:0.033
7273.78 P L2 0.971256602941 0:0.074 20:0.066 40:0.080 60:0.091 80:0.099 100:0.106 120:0.111 140:0.113 160:0.108 180:0.151
7273.78 C L1 47
7273.78 C L2 0
7314.00 C L1 48
7314.00 C L2 0
7406.05 D L1
7406.05 P L1 1.0 0:0.071 20:0.121 40:0.141 60:0.144 80:0.136 100:0.120 120:0.100 140:0.078 160:0.055 180:0.034
7406.05 P L2 0.966243535344 0:0.082 20:0.065 40:0.079 60:0.090 80:0.098 100:0.105 120:0.109 140:0.110 160:0.104 180:0.158
7406.05 C L1 47
7406.05 C L2 0
7443.21 D L1
7443.21 P L1 1.0 0:0.062 20:0.113 40:0.137 60:0.144 80:0.138 100:0.124 120:0.105 140:0.082 160:0.059 180:0.036
7443.21 P L2 0.96267361984 0:0.088 20:0.065 40:0.078 60:0.088 80:0.097 100:0.104 120:0.107 140:0.107 160:0.102 180:0.163
7443.21 C L1 46
7443.21 C L2 0
7468.77 C L1 45
7468.77 C L2 0
7472.82 C L1 44
7472.82 C L2 0
7592.96 C L1 45
7592.96 C L2 0
7692.13 C L1 44
7692.13 C L2 0
7695.21 A L1
7695.21 P L1 1.0 0:0.060 20:0.102 40:0.127 60:0.138 80:0.135 100:0.124 120:0.106 140:0.084 160:0.061 180:0.064
7695.21 P L2 0.959905219409 0:0.094 20:0.066 40:0.077 60:0.087 80:0.096 100:0.102 120:0.105 140:0.105 160:0.101 180:0.166
7695.21 C L1 45
7695.21 C L2 0
7764.37 C L1 44
7764.37 C L2 0
7858.85 C L1 45
7858.85 C L2 0
7911.46 C L1 46
7911.46 C L2 0
8001.94 C L1 45
8001.94 C L2 0
8056.55 C L1 44
8056.55 C L2 0
8071.74 C L1 43
8071.74 C L2 0
8243.13 C L1 42
8243.13 C L2 0
8245.92 C L1 41
8245.92 C L2 0
8260.12 C L1 42
8260.12 C L2 0
8275.47 C L1 41
8275.47 C L2 0
8339.66 C L1 42
8339.66 C L2 0
8354.05 C L1 43
8354.05 C L2 0
8376.79 C L1 43
8376.79 C L2 1
8412.68 C L1 44
8412.68 C L2 1
8565.89 C L1 43
8565.89 C L2 1
8573.35 C L1 43
8573.35 C L2 0
8663.10 C L1 42
8663.10 C L2 0
8694.97 C L1 43
8694.97 C L2 0
8717.42 C L1 44
8717.42 C L2 0
8944.92 C L1 45
8944.92 C L2 0
8955.48 C L1 44
8955.48 C L2 0
8960.53 C L1 43
8960.53 C L2 0
9116.22 C L1 42
9116.22 C L2 0
9185.08 C L1 41
9185.08 C L2 0
9300.31 C L1 42
9300.31 C L2 0
8595.21 P* L1 0.974326515697 0:0.080 20:0.095 40:0.120 60:0.131 80:0.130 100:0.120 120:0.104 140:0.084 160:0.062 180:0.074
8595.21 P* L2 0.957645772052 0:0.098 20:0.067 40:0.077 60:0.087 80:0.095 100:0.101 120:0.104 140:0.104 160:0.101 180:0.168
9310.09 A L1
9310.09 P L1 1.0 0:0.083 20:0.117 40:0.133 60:0.137 80:0.130 100:0.116 120:0.097 140:0.076 160:0.057 180:0.055
9310.09 P L2 0.955739741112 0:0.102 20:0.068 40:0.077 60:0.086 80:0.094 100:0.099 120:0.102 140:0.102 160:0.100 180:0.170
9310.09 C L1 43
9310.09 C L2 0
9511.83 C L1 43
9511.83 C L2 1
9543.33 C L1 43
9543.33 C L2 2
9570.39 C L1 44
9570.39 C L2 2
9579.58 C L1 44
9579.58 C L2 1
9632.13 C L1 44
9632.13 C L2 0
9680.04 C L1 44
9680.04 C L2 1
9713.33 C L1 44
9713.33 C L2 0
9733.68 C L1 43
9733.68 C L2 0
9918.29 C L1 44
9918.29 C L2 0
9919.17 C L1 43
9919.17 C L2 0
10032.05 C L1 44
10032.05 C L2 0
10043.44 C L1 45
10043.44 C L2 0
10049.91 C L1 44
10049.91 C L2 0
10077.11 C L1 44
10077.11 C L2 1
10101.44 C L1 44
10101.44 C L2 2
10151.47 C L1 45
10151.47 C L2 2
10175.36 C L1 45
10175.36 C L2 3
10229.94 C L1 46
10229.94 C L2 3
10271.89 C L1 47
10271.89 C L2 3
10404.27 C L1 47
10404.27 C L2 2
10407.28 C L1 47
10407.28 C L2 3
10447.88 C L1 47
10447.88 C L2 2
10464.57 C L1 48
10464.57 C L2 2
10501.23 C L1 49
10501.23 C L2 2
10559.71 C L1 48
10559.71 C L2 2
10564.45 C L1 49
10564.45 C L2 2
10588.40 C L1 50
10588.40 C L2 2
10643.43 C L1 51
10643.43 C L2 2
10645.54 C L1 50
10645.54 C L2 2
10819.28 C L1 51
10819.28 C L2 2
10836.35 C L1 50
10836.35 C L2 2
10210.09 P* L1 0.966629963909 0:0.102 20:0.107 40:0.126 60:0.131 80:0.126 100:0.114 120:0.096 140:0.077 160:0.057 180:0.064
10210.09 P* L2 0.954095455462 0:0.106 20:0.069 40:0.077 60:0.085 80:0.093 100:0.098 120:0.101 140:0.101 160:0.100 180:0.171
10843.61 A L1
10843.61 P L1 1.0 0:0.095 20:0.127 40:0.138 60:0.137 80:0.127 100:0.111 120:0.091 140:0.071 160:0.052 180:0.049
10843.61 P L2 0.952654547698 0:0.109 20:0.070 40:0.077 60:0.085 80:0.092 100:0.097 120:0.100 140:0.100 160:0.100 180:0.172
10843.61 C L1 51
10843.61 C L2 2
10844.33 C L1 50
10844.33 C L2 2
10858.22 C L1 51
10858.22 C L2 2
10865.57 A L2
10865.57 P L1 0.96222521434 0:0.114 20:0.116 40:0.131 60:0.132 80:0.124 100:0.109 120:0.091 140:0.072 160:0.053 180:0.058
10865.57 P L2 1.0 0:0.063 20:0.075 40:0.082 60:0.089 80:0.096 100:0.101 120:0.104 140:0.105 160:0.105 180:0.182
10865.57 C L1 51
10865.57 C L2 3
10895.29 D L2
10895.29 P L1 0.94879097912 0:0.129 20:0.109 40:0.124 60:0.127 80:0.120 100:0.107 120:0.090 140:0.072 160:0.054 180:0.066
10895.29 P L2 1.0 0:0.050 20:0.077 40:0.089 60:0.098 80:0.105 100:0.111 120:0.115 140:0.116 160:0.116 180:0.121
10895.29 C L1 51
10895.29 C L2 2
10944.64 C L1 51
10944.64 C L2 1
10966.42 C L1 52
10966.42 C L2 1
10993.48 C L1 51
10993.48 C L2 1
11002.23 C L1 52
11002.23 C L2 1
11047.78 C L1 53
11047.78 C L2 1
11060.23 C L1 53
11060.23 C L2 0
11092.15 C L1 52
11092.15 C L2 0
11179.22 C L1 51
11179.22 C L2 0
11337.33 A L1
11337.33 P L1 1.0 0:0.104 20:0.131 40:0.138 60:0.135 80:0.124 100:0.107 120:0.088 140:0.070 160:0.052 180:0.050
11337.33 P L2 0.979386707143 0:0.064 20:0.071 40:0.087 60:0.097 80:0.104 100:0.110 120:0.113 140:0.114 160:0.108 180:0.132
11337.33 C L1 52
11337.33 C L2 0
11354.61 C L1 51
11354.61 C L2 0
11364.27 C L1 51
11364.27 C L2 1
11400.71 A L1
11400.71 P L1 1.0 0:0.082 20:0.125 40:0.138 60:0.137 80:0.127 100:0.111 120:0.092 140:0.073 160:0.055 180:0.062
11400.71 P L2 0.970731372699 0:0.075 20:0.068 40:0.084 60:0.095 80:0.103 100:0.108 120:0.111 140:0.110 160:0.103 180:0.141
11400.71 C L1 52
11400.71 C L2 1
11435.63 A L1
11435.63 P L1 1.0 0:0.070 20:0.116 40:0.134 60:0.136 80:0.128 100:0.113 120:0.095 140:0.076 160:0.059 180:0.072
11435.63 P L2 0.965415869168 0:0.084 20:0.068 40:0.082 60:0.093 80:0.102 100:0.107 120:0.109 140:0.107 160:0.100 180:0.148
11435.63 C L1 53
11435.63 C L2 1
11471.12 C L1 54
11471.12 C L2 1
11510.33 C L1 53
11510.33 C L2 1
11556.41 C L1 54
11556.41 C L2 1
11562.87 C L1 54
11562.87 C L2 0
11573.88 C L1 55
11573.88 C L2 0
11645.10 C L1 56
11645.10 C L2 0
11688.01 C L1 55
11688.01 C L2 0
11786.47 C L1 56
11786.47 C L2 0
11894.06 C L1 55
11894.06 C L2 0
11911.78 C L1 54
11911.78 C L2 0
11990.60 C L1 53
11990.60 C L2 0
12049.07 C L1 52
12049.07 C L2 0
12094.44 C L1 53
12094.44 C L2 0
12101.52 C L1 54
12101.52 C L2 0
12110.15 C L1 53
12110.15 C L2 0
12261.86 A L1
12261.86 P L1 1.0 0:0.143 20:0.164 40:0.157 60:0.140 80:0.120 100:0.097 120:0.075 140:0.054 160:0.032 180:0.018
12261.86 P L2 0.9616108969 0:0.091 20:0.068 40:0.081 60:0.092 80:0.100 100:0.105 120:0.107 140:0.105 160:0.098 180:0.153
12261.86 C L1 54
12261.86 C L2 0
12272.84 C L1 53
12272.84 C L2 0
12298.71 C L1 52
12298.71 C L2 0
12309.16 C L1 51
12309.16 C L2 0
12326.20 C L1 50
12326.20 C L2 0
12357.51 C L1 51
12357.51 C L2 0
12373.72 C L1 52
12373.72 C L2 0
12403.51 C L1 51
12403.51 C L2 0
12429.24 C L1 52
12429.24 C L2 0
12449.08 C L1 51
12449.08 C L2 0
12500.31 C L1 50
12500.31 C L2 0
12576.55 C L1 49
12576.55 C L2 0
12633.68 C L1 50
12633.68 C L2 0
12641.15 C L1 51
12641.15 C L2 0
12685.12 C L1 51
12685.12 C L2 1
12698.13 C L1 52
12698.13 C L2 1
12731.67 C L1 53
12731.67 C L2 1
12815.36 C L1 54
12815.36 C L2 1
12871.92 A L1
12871.92 P L1 1.0 0:0.144 20:0.173 40:0.163 60:0.144 80:0.120 100:0.095 120:0.070 140:0.047 160:0.027 180:0.018
12871.92 P L2 0.958663234369 0:0.097 20:0.068 40:0.080 60:0.091 80:0.098 100:0.103 120:0.105 140:0.103 160:0.097 180:0.157
12871.92 C L1 55
12871.92 C L2 1
12945.57 C L1 56
12945.57 C L2 1
12957.09 C L1 56
12957.09 C L2 0
12961.09 C L1 55
12961.09 C L2 0
12981.48 C L1 54
12981.48 C L2 0
13041.13 C L1 53
13041.13 C L2 0
13140.54 C L1 52
13140.54 C L2 0
13165.92 A L1
13165.92 P L1 1.0 0:0.149 20:0.180 40:0.169 60:0.146 80:0.119 100:0.091 120:0.065 140:0.042 160:0.024 180:0.016
13165.92 P L2 0.956269307519 0:0.102 20:0.069 40:0.080 60:0.089 80:0.097 100:0.102 120:0.103 140:0.101 160:0.097 180:0.160
13165.92 C L1 53
13165.92 C L2 0
13228.77 C L1 52
13228.77 C L2 0
13276.67 A L1
13276.67 P L1 1.0 0:0.116 20:0.169 40:0.170 60:0.152 80:0.126 100:0.098 120:0.071 140:0.047 160:0.028 180:0.024
13276.67 P L2 0.954264694935 0:0.106 20:0.070 40:0.080 60:0.088 80:0.096 100:0.100 120:0.102 140:0.100 160:0.097 180:0.162
13276.67 C L1 53
13276.67 C L2 0
13313.78 C L1 52
13313.78 C L2 0
13349.53 C L1 51
13349.53 C L2 0
13363.02 C L1 52
13363.02 C L2 0
13391.50 C L1 53
13391.50 C L2 0
13393.79 D L1
13393.79 P L1 1.0 0:0.095 20:0.156 40:0.168 60:0.156 80:0.133 100:0.105 120:0.078 140:0.054 160:0.034 180:0.022
13393.79 P L2 0.952550687306 0:0.109 20:0.071 40:0.079 60:0.088 80:0.094 100:0.099 120:0.100 140:0.099 160:0.097 180:0.164
13393.79 C L1 52
13393.79 C L2 0
13422.00 C L1 53
13422.00 C L2 0
13423.80 C L1 54
13423.80 C L2 0
13470.35 C L1 53
13470.35 C L2 0
13484.40 C L1 54
13484.40 C L2 0
13510.95 C L1 55
13510.95 C L2 0
13518.51 C L1 55
13518.51 C L2 1
13560.09 C L1 56
13560.09 C L2 1
13568.06 C L1 56
13568.06 C L2 0
13592.93 C L1 57
13592.93 C L2 0
13593.76 C L1 58
13593.76 C L2 0
13626.85 C L1 57
13626.85 C L2 0
13659.56 C L1 56
13659.56 C L2 0
13672.38 C L1 55
13672.38 C L2 0
13676.41 D L1
13676.41 P L1 1.0 0:0.082 20:0.134 40:0.156 60:0.155 80:0.139 100:0.114 120:0.088 140:0.064 160:0.043 180:0.026
