<root>
  <name value="Slow Fill"/>
  <lot name="L1" capacity="200" count="0" weight="0.9" poi="A" order="1"/>
  <lot name="L2" capacity="200" count="0" weight="0.1" poi="A" order="2"/>
  <rate length="6H" arrival="10H" departure="10H"/>
5961.20 C L1 4
5961.20 C L2 2
6038.91 C L1 4
6038.91 C L2 1
6076.90 C L1 3
6076.90 C L2 1
6412.74 C L1 2
6412.74 C L2 1
6452.85 C L1 2
6452.85 C L2 0
6510.06 C L1 3
6510.06 C L2 0
6541.47 C L1 4
6541.47 C L2 0
6810.00 C L1 3
6810.00 C L2 0
6863.07 C L1 2
6863.07 C L2 0
7347.03 C L1 3
7347.03 C L2 0
7370.72 C L1 4
7370.72 C L2 0
7405.71 C L1 3
7405.71 C L2 0
3668.51 P* L1 0.955174513951 0:0.100 20:0.081 40:0.095 60:0.102 80:0.105 100:0.103 120:0.097 140:0.089 160:0.080 180:0.148
4568.51 P* L1 0.94028290157 0:0.119 20:0.077 40:0.090 60:0.097 80:0.100 100:0.099 120:0.095 140:0.088 160:0.081 180:0.155
5468.51 P* L1 0.932135508564 0:0.131 20:0.076 40:0.086 60:0.093 80:0.096 100:0.096 120:0.093 140:0.088 160:0.082 180:0.160
6368.51 P* L1 0.926872867309 0:0.139 20:0.077 40:0.084 60:0.090 80:0.093 100:0.093 120:0.091 140:0.087 160:0.083 180:0.164
7268.51 P* L1 0.923206175143 0:0.145 20:0.077 40:0.083 60:0.087 80:0.090 100:0.091 120:0.089 140:0.086 160:0.083 180:0.168
8168.51 P* L1 0.920540459505 0:0.150 20:0.078 40:0.082 60:0.086 80:0.088 100:0.089 120:0.088 140:0.086 160:0.084 180:0.170
3668.51 P* L2 0.917563822075 0:0.155 20:0.080 40:0.085 60:0.088 80:0.090 100:0.090 120:0.088 140:0.085 160:0.081 180:0.159
4568.51 P* L2 0.915606304048 0:0.159 20:0.081 40:0.084 60:0.086 80:0.088 100:0.088 120:0.087 140:0.084 160:0.081 180:0.163
5468.51 P* L2 0.914170898779 0:0.161 20:0.081 40:0.084 60:0.085 80:0.087 100:0.087 120:0.086 140:0.084 160:0.081 180:0.165
6368.51 P* L2 0.913102020732 0:0.163 20:0.081 40:0.083 60:0.085 80:0.086 100:0.086 120:0.085 140:0.083 160:0.082 180:0.167
7268.51 P* L2 0.912299227412 0:0.164 20:0.082 40:0.083 60:0.084 80:0.085 100:0.085 120:0.084 140:0.083 160:0.082 180:0.168
8168.51 P* L2 0.911693394321 0:0.165 20:0.082 40:0.083 60:0.084 80:0.084 100:0.084 120:0.084 140:0.083 160:0.082 180:0.169
8381.58 A L1
8381.58 P L1 1.0 0:0.074 20:0.086 40:0.089 60:0.093 80:0.095 100:0.096 120:0.095 140:0.094 160:0.092 180:0.188
8381.58 P L2 0.911234985434 0:0.166 20:0.082 40:0.083 60:0.083 80:0.084 100:0.084 120:0.083 140:0.083 160:0.082 180:0.170
8381.58 C L1 4
8381.58 C L2 0
8625.35 D L1
8625.35 P L1 1.0 0:0.058 20:0.086 40:0.098 60:0.104 80:0.108 100:0.110 120:0.110 140:0.109 160:0.107 180:0.111
8625.35 P L2 0.910887621531 0:0.167 20:0.082 40:0.083 60:0.083 80:0.083 100:0.083 120:0.083 140:0.083 160:0.082 180:0.171
8625.35 C L1 3
8625.35 C L2 0
8791.97 C L1 2
8791.97 C L2 0
8991.72 C L1 3
8991.72 C L2 0
9465.11 C L1 4
9465.11 C L2 0
9710.73 C L1 5
9710.73 C L2 0
9721.87 C L1 6
9721.87 C L2 0
9780.80 C L1 7
9780.80 C L2 0
9868.97 C L1 6
9868.97 C L2 0
9870.99 C L1 7
9870.99 C L2 0
9933.11 C L1 6
9933.11 C L2 0
10105.83 C L1 5
10105.83 C L2 0
10394.14 C L1 4
10394.14 C L2 0
10426.73 C L1 5
10426.73 C L2 0
10491.27 C L1 6
10491.27 C L2 0
10505.92 C L1 7
10505.92 C L2 0
10543.91 C L1 8
10543.91 C L2 0
10983.13 C L1 7
10983.13 C L2 0
11099.63 C L1 8
11099.63 C L2 0
11108.20 C L1 7
11108.20 C L2 0
11166.11 C L1 8
11166.11 C L2 0
11571.77 C L1 9
11571.77 C L2 0
11782.67 C L1 10
11782.67 C L2 0
12340.32 C L1 11
12340.32 C L2 0
12580.34 C L1 10
12580.34 C L2 0
12903.07 C L1 11
12903.07 C L2 0
12915.06 C L1 12
12915.06 C L2 0
12925.29 C L1 12
12925.29 C L2 1
9525.35 P* L1 0.961972624836 0:0.086 20:0.075 40:0.091 60:0.100 80:0.105 100:0.107 120:0.106 140:0.103 160:0.094 180:0.133
10425.35 P* L1 0.94723938331 0:0.106 20:0.072 40:0.086 60:0.095 80:0.101 100:0.103 120:0.102 140:0.098 160:0.089 180:0.149
11325.35 P* L1 0.938645961901 0:0.119 20:0.072 40:0.083 60:0.092 80:0.097 100:0.099 120:0.098 140:0.094 160:0.087 180:0.159
12225.35 P* L1 0.9328362078 0:0.128 20:0.072 40:0.081 60:0.089 80:0.094 100:0.096 120:0.095 140:0.092 160:0.086 180:0.166
9525.35 P* L2 0.910624198366 0:0.167 20:0.082 40:0.083 60:0.083 80:0.083 100:0.083 120:0.083 140:0.083 160:0.082 180:0.171
10425.35 P* L2 0.910424353814 0:0.167 20:0.082 40:0.083 60:0.083 80:0.083 100:0.083 120:0.083 140:0.083 160:0.082 180:0.172
11325.35 P* L2 0.910272718392 0:0.168 20:0.082 40:0.082 60:0.083 80:0.083 100:0.083 120:0.083 140:0.083 160:0.082 180:0.172
12225.35 P* L2 0.910157660108 0:0.168 20:0.082 40:0.082 60:0.083 80:0.083 100:0.083 120:0.083 140:0.082 160:0.082 180:0.172
12994.94 D L1
12994.94 P L1 1.0 0:0.050 20:0.076 40:0.089 60:0.100 80:0.108 100:0.114 120:0.117 140:0.117 160:0.114 180:0.116
12994.94 P L2 0.910070362387 0:0.168 20:0.082 40:0.082 60:0.083 80:0.083 100:0.083 120:0.083 140:0.082 160:0.082 180:0.172
12994.94 C L1 11
12994.94 C L2 1
12995.87 C L1 11
12995.87 C L2 0
13110.76 C L1 10
13110.76 C L2 0
13568.45 C L1 11
13568.45 C L2 0
13923.35 C L1 12
13923.35 C L2 0
14471.65 C L1 11
14471.65 C L2 0
14711.63 C L1 11
14711.63 C L2 1
14757.62 C L1 12
14757.62 C L2 1
14780.59 C L1 12
14780.59 C L2 0
15030.04 C L1 13
15030.04 C L2 0
15444.61 C L1 12
15444.61 C L2 0
15495.92 C L1 11
15495.92 C L2 0
15497.85 C L1 10
15497.85 C L2 0
15763.81 C L1 10
15763.81 C L2 1
15812.23 C L1 10
15812.23 C L2 2
16024.18 C L1 10
16024.18 C L2 1
16187.25 C L1 10
16187.25 C L2 0
16914.13 C L1 9
16914.13 C L2 0
16921.04 C L1 10
16921.04 C L2 0
16964.89 C L1 9
16964.89 C L2 0
16981.72 C L1 10
16981.72 C L2 0
17029.74 C L1 11
17029.74 C L2 0
17508.39 C L1 10
17508.39 C L2 0
17924.63 C L1 11
17924.63 C L2 0
18214.91 C L1 10
18214.91 C L2 0
18267.44 C L1 10
18267.44 C L2 1
18382.69 C L1 11
18382.69 C L2 1
18601.69 C L1 12
18601.69 C L2 1
18691.62 C L1 12
18691.62 C L2 0
18776.16 C L1 13
18776.16 C L2 0
18859.76 C L1 12
18859.76 C L2 0
19004.05 C L1 13
19004.05 C L2 0
19515.12 C L1 12
19515.12 C L2 0
19561.58 C L1 11
19561.58 C L2 0
20260.56 C L1 12
20260.56 C L2 0
20273.85 C L1 11
20273.85 C L2 0
20413.39 C L1 12
20413.39 C L2 0
20803.39 C L1 13
20803.39 C L2 0
13894.94 P* L1 0.966285861854 0:0.077 20:0.068 40:0.084 60:0.096 80:0.105 100:0.110 120:0.112 140:0.109 160:0.100 180:0.140
14794.94 P* L1 0.952576308398 0:0.095 20:0.066 40:0.081 60:0.092 80:0.101 100:0.106 120:0.107 140:0.103 160:0.094 180:0.157
15694.94 P* L1 0.944148776568 0:0.109 20:0.067 40:0.079 60:0.089 80:0.097 100:0.101 120:0.102 140:0.098 160:0.091 180:0.168
16594.94 P* L1 0.938185900518 0:0.118 20:0.068 40:0.078 60:0.087 80:0.093 100:0.097 120:0.098 140:0.095 160:0.090 180:0.175
17494.94 P* L1 0.933687152958 0:0.126 20:0.069 40:0.077 60:0.085 80:0.091 100:0.094 120:0.095 140:0.093 160:0.090 180:0.179
18394.94 P* L1 0.930173194761 0:0.132 20:0.071 40:0.077 60:0.083 80:0.088 100:0.092 120:0.093 140:0.092 160:0.090 180:0.182
19294.94 P* L1 0.927368953787 0:0.137 20:0.072 40:0.077 60:0.082 80:0.087 100:0.090 120:0.091 140:0.091 160:0.089 180:0.184
20194.94 P* L1 0.925096788603 0:0.141 20:0.073 40:0.077 60:0.082 80:0.086 100:0.088 120:0.090 140:0.090 160:0.089 180:0.185
13894.94 P* L2 0.910004137033 0:0.168 20:0.082 40:0.082 60:0.083 80:0.083 100:0.083 120:0.083 140:0.082 160:0.082 180:0.172
14794.94 P* L2 0.909953908076 0:0.168 20:0.082 40:0.082 60:0.082 80:0.083 100:0.083 120:0.082 140:0.082 160:0.082 180:0.172
15694.94 P* L2 0.909915822169 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.172
16594.94 P* L2 0.909886953728 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.172
17494.94 P* L2 0.909865081421 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.172
18394.94 P* L2 0.909848518616 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
19294.94 P* L2 0.909835984687 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
20194.94 P* L2 0.909826507308 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
21049.56 A L1
21049.56 P L1 1.0 0:0.080 20:0.093 40:0.097 60:0.100 80:0.103 100:0.104 120:0.104 140:0.101 160:0.092 180:0.127
21049.56 P L2 0.909819348274 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
21049.56 C L1 14
21049.56 C L2 0
21134.35 C L1 15
21134.35 C L2 0
21672.74 C L1 16
21672.74 C L2 0
21678.40 C L1 17
21678.40 C L2 0
21690.55 C L1 17
21690.55 C L2 1
21738.06 C L1 18
21738.06 C L2 1
21771.78 C L1 19
21771.78 C L2 1
21790.60 C L1 20
21790.60 C L2 1
21852.57 C L1 21
21852.57 C L2 1
22063.42 C L1 22
22063.42 C L2 1
22362.52 C L1 23
22362.52 C L2 1
22369.50 C L1 23
22369.50 C L2 0
22382.03 C L1 24
22382.03 C L2 0
21949.56 P* L1 0.953480280325 0:0.103 20:0.081 40:0.091 60:0.097 80:0.100 100:0.101 120:0.100 140:0.095 160:0.086 180:0.144
21949.56 P* L2 0.909813947159 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
22427.79 A L1
22427.79 P L1 1.0 0:0.080 20:0.100 40:0.108 60:0.112 80:0.112 100:0.110 120:0.104 140:0.094 160:0.079 180:0.102
22427.79 P L2 0.909809878542 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
22427.79 C L1 25
22427.79 C L2 0
22449.99 C L1 26
22449.99 C L2 0
22525.80 C L1 27
22525.80 C L2 0
22603.66 A L1
22603.66 P L1 1.0 0:0.060 20:0.091 40:0.105 60:0.112 80:0.114 100:0.111 120:0.105 140:0.095 160:0.081 180:0.126
22603.66 P L2 0.909806819515 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
22603.66 C L1 28
22603.66 C L2 0
22624.63 C L1 27
22624.63 C L2 0
22647.12 C L1 28
22647.12 C L2 0
22741.83 C L1 29
22741.83 C L2 0
22782.08 C L1 30
22782.08 C L2 0
22790.78 C L1 31
22790.78 C L2 0
22814.57 C L1 32
22814.57 C L2 0
22854.71 C L1 33
22854.71 C L2 0
22866.42 C L1 34
22866.42 C L2 0
22881.55 C L1 35
22881.55 C L2 0
22935.39 C L1 36
22935.39 C L2 0
22993.53 C L1 35
22993.53 C L2 0
23015.54 C L1 36
23015.54 C L2 0
23039.34 C L1 35
23039.34 C L2 0
23057.01 C L1 36
23057.01 C L2 0
23088.80 C L1 37
23088.80 C L2 0
23127.14 C L1 38
23127.14 C L2 0
23178.59 C L1 39
23178.59 C L2 0
23200.36 C L1 38
23200.36 C L2 0
23214.86 C L1 39
23214.86 C L2 0
23321.28 C L1 39
23321.28 C L2 1
23348.29 C L1 39
23348.29 C L2 2
23401.30 C L1 40
23401.30 C L2 2
23458.18 C L1 41
23458.18 C L2 2
23536.80 C L1 41
23536.80 C L2 1
23669.03 C L1 41
23669.03 C L2 2
23503.66 P* L1 0.959959670923 0:0.091 20:0.080 40:0.096 60:0.105 80:0.108 100:0.107 120:0.101 140:0.092 160:0.080 180:0.140
23503.66 P* L2 0.909804525014 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
23680.57 A L1
23680.57 P L1 1.0 0:0.057 20:0.080 40:0.096 60:0.105 80:0.109 100:0.109 120:0.104 140:0.096 160:0.086 180:0.159
23680.57 P L2 0.90980280908 0:0.168 20:0.082 40:0.082 60:0.082 80:0.082 100:0.082 120:0.082 140:0.082 160:0.082 180:0.173
23680.57 C L1 42
23680.57 C L2 2
23680.96 C L1 43
23680.96 C L2 2
23698.02 C L1 42
23698.02 C L2 2
23730.51 A L2
23730.51 P L1 0.93036809422 0:0.134 20:0.079 40:0.090 60:0.097 80:0.100 100:0.099 120:0.096 140:0.090 160:0.085 180:0.129
23730.51 P L2 1.0 0:0.082 20:0.091 40:0.091 60:0.091 80:0.091 100:0.091 120:0.091 140:0.091 160:0.091 180:0.191
23730.51 C L1 42
23730.51 C L2 3
23780.93 C L1 41
23780.93 C L2 3
23947.49 C L1 41
23947.49 C L2 2
23955.65 C L1 42
23955.65 C L2 2
23969.10 C L1 42
23969.10 C L2 3
24023.52 C L1 42
24023.52 C L2 2
24036.33 C L1 43
24036.33 C L2 2
24102.43 C L1 44
24102.43 C L2 2
24152.92 C L1 45
24152.92 C L2 2
24187.80 A L1
24187.8 P L1 1.0 0:0.104 20:0.122 40:0.125 60:0.124 80:0.120 100:0.111 120:0.099 140:0.082 160:0.059 180:0.055
24187.8 P L2 0.880107471335 0:0.192 20:0.085 40:0.088 60:0.090 80:0.090 100:0.090 120:0.089 140:0.086 160:0.079 180:0.110
24187.80 C L1 46
24187.80 C L2 2
24234.71 A L1
24234.71 P L1 1.0 0:0.076 20:0.111 40:0.123 60:0.126 80:0.122 100:0.114 120:0.101 140:0.083 160:0.063 180:0.082
24234.71 P L2 0.896252527262 0:0.189 20:0.088 40:0.088 60:0.089 80:0.089 100:0.089 120:0.087 140:0.082 160:0.074 180:0.124
24234.71 C L1 47
24234.71 C L2 2
24277.75 C L1 48
24277.75 C L2 2
24331.88 C L1 49
24331.88 C L2 2
24365.96 C L1 50
24365.96 C L2 2
24537.97 C L1 51
24537.97 C L2 2
24557.92 A L1
24557.92 P L1 1.0 0:0.124 20:0.146 40:0.145 60:0.136 80:0.122 100:0.103 120:0.083 140:0.062 160:0.041 180:0.038
24557.92 P L2 0.898974079098 0:0.187 20:0.089 40:0.089 60:0.089 80:0.088 100:0.087 120:0.084 140:0.080 160:0.073 180:0.133
24557.92 C L1 52
24557.92 C L2 2
24571.03 C L1 53
24571.03 C L2 2
24634.39 C L1 54
24634.39 C L2 2
24661.00 C L1 55
24661.00 C L2 2
24717.66 C L1 55
24717.66 C L2 1
24867.67 C L1 56
24867.67 C L2 1
24913.56 C L1 57
24913.56 C L2 1
24935.40 A L2
24935.4 P L1 0.749614545124 0:0.429 20:0.140 40:0.111 60:0.091 80:0.072 100:0.055 120:0.040 140:0.027 160:0.017 180:0.017
24935.4 P L2 1.0 0:0.091 20:0.100 40:0.099 60:0.099 80:0.098 100:0.096 120:0.092 140:0.088 160:0.082 180:0.156
24935.40 C L1 57
24935.40 C L2 2
24961.26 C L1 58
24961.26 C L2 2
24968.16 C L1 57
24968.16 C L2 2
25110.77 C L1 58
25110.77 C L2 2
25328.14 C L1 58
25328.14 C L2 1
25416.79 C L1 59
25416.79 C L2 1
25418.44 C L1 60
25418.44 C L2 1
25534.91 C L1 61
25534.91 C L2 1
25641.15 C L1 62
25641.15 C L2 1
25680.82 C L1 62
25680.82 C L2 0
25696.98 C L1 63
25696.98 C L2 0
25707.45 C L1 64
25707.45 C L2 0
25714.74 C L1 65
25714.74 C L2 0
25745.94 C L1 66
25745.94 C L2 0
25750.79 C L1 65
25750.79 C L2 0
25798.11 C L1 66
25798.11 C L2 0
25804.00 C L1 66
25804.00 C L2 1
25810.79 C L1 67
25810.79 C L2 1
25880.35 C L1 68
25880.35 C L2 1
25894.14 C L1 69
25894.14 C L2 1
25835.4 P* L1 0.783404627068 0:0.388 20:0.147 40:0.118 60:0.095 80:0.075 100:0.058 120:0.043 140:0.030 160:0.021 180:0.025
25835.4 P* L2 0.948600324247 0:0.114 20:0.086 40:0.094 60:0.096 80:0.096 100:0.094 120:0.091 140:0.087 160:0.082 180:0.161
25894.48 A L1
25894.48 P L1 1.0 0:0.193 20:0.185 40:0.153 60:0.124 80:0.098 100:0.076 120:0.058 140:0.042 160:0.030 180:0.042
25894.48 P L2 0.934252656858 0:0.129 20:0.080 40:0.088 60:0.093 80:0.094 100:0.092 120:0.090 140:0.086 160:0.083 180:0.165
25894.48 C L1 70
25894.48 C L2 1
26023.95 C L1 71
26023.95 C L2 1
26046.67 D L1
26046.67 P L1 1.0 0:0.127 20:0.170 40:0.162 60:0.140 80:0.115 100:0.092 120:0.071 140:0.053 160:0.040 180:0.031
26046.67 P L2 0.92724597948 0:0.139 20:0.078 40:0.085 60:0.089 80:0.091 100:0.091 120:0.089 140:0.086 160:0.083 180:0.168
26046.67 C L1 70
26046.67 C L2 1
26080.59 C L1 70
26080.59 C L2 2
26109.12 C L1 70
26109.12 C L2 3
26170.00 C L1 71
26170.00 C L2 3
26200.66 C L1 72
26200.66 C L2 3
26250.75 C L1 73
26250.75 C L2 3
26268.57 C L1 74
26268.57 C L2 3
26295.89 C L1 75
26295.89 C L2 3
26318.62 C L1 75
26318.62 C L2 4
26439.56 C L1 74
26439.56 C L2 4
26441.85 C L1 75
26441.85 C L2 4
26446.72 A L2
26446.72 P L1 0.800371120014 0:0.355 20:0.139 40:0.120 60:0.102 80:0.083 100:0.066 120:0.050 140:0.036 160:0.024 180:0.026
26446.72 P L2 1.0 0:0.071 20:0.085 40:0.091 60:0.095 80:0.097 100:0.097 120:0.096 140:0.093 160:0.091 180:0.185
26446.72 C L1 75
26446.72 C L2 5
26447.78 C L1 76
26447.78 C L2 5
26467.08 C L1 77
26467.08 C L2 5
26473.71 C L1 78
26473.71 C L2 5
26497.21 A L1
26497.21 P L1 1.0 0:0.175 20:0.172 40:0.149 60:0.126 80:0.104 100:0.083 120:0.064 140:0.048 160:0.034 180:0.044
26497.21 P L2 0.957911595699 0:0.094 20:0.074 40:0.085 60:0.091 80:0.094 100:0.095 120:0.095 140:0.093 160:0.091 180:0.187
26497.21 C L1 79
26497.21 C L2 5
26561.78 C L1 80
26561.78 C L2 5
26772.11 C L1 81
26772.11 C L2 5
26822.60 C L1 81
26822.60 C L2 6
26884.15 C L1 82
26884.15 C L2 6
26937.70 C L1 82
26937.70 C L2 7
26958.47 C L1 83
26958.47 C L2 7
26958.66 C L1 84
26958.66 C L2 7
27035.61 C L1 85
27035.61 C L2 7
27058.97 C L1 86
27058.97 C L2 7
27095.76 C L1 87
27095.76 C L2 7
27112.36 C L1 88
27112.36 C L2 7
27113.67 C L1 89
27113.67 C L2 7
27120.61 C L1 89
27120.61 C L2 6
27148.46 C L1 90
27148.46 C L2 6
27167.59 C L1 91
27167.59 C L2 6
27267.48 C L1 92
27267.48 C L2 6
27313.78 C L1 92
27313.78 C L2 7
27426.30 C L1 93
27426.30 C L2 7
27548.86 C L1 93
27548.86 C L2 8
27599.53 C L1 92
27599.53 C L2 8
27621.90 C L1 93
27621.90 C L2 8
27633.66 C L1 93
27633.66 C L2 9
27634.47 C L1 94
27634.47 C L2 9
27900.88 C L1 95
27900.88 C L2 9
28072.67 C L1 96
28072.67 C L2 9
28076.88 C L1 96
28076.88 C L2 8
27397.21 P* L2 0.944603392877 0:0.110 20:0.070 40:0.081 60:0.088 80:0.092 100:0.093 120:0.094 140:0.093 160:0.091 180:0.188
27397.21 P* L1 0.907986363788 0:0.202 20:0.140 40:0.137 60:0.122 80:0.104 100:0.085 120:0.067 140:0.051 160:0.038 180:0.055
28083.09 D L2
28083.09 P L1 0.887980545846 0:0.218 20:0.125 40:0.125 60:0.116 80:0.102 100:0.085 120:0.069 140:0.054 160:0.042 180:0.065
28083.09 P L2 1.0 0:0.045 20:0.070 40:0.086 60:0.098 80:0.108 100:0.114 120:0.117 140:0.119 160:0.119 180:0.124
28083.09 C L1 96
28083.09 C L2 7
28110.96 C L1 97
28110.96 C L2 7
28128.51 C L1 96
28128.51 C L2 7
28155.39 C L1 97
28155.39 C L2 7
28279.50 C L1 98
28279.50 C L2 7
28337.86 C L1 99
28337.86 C L2 7
28409.78 C L1 100
28409.78 C L2 7
28452.88 C L1 99
28452.88 C L2 7
28552.19 C L1 100
28552.19 C L2 7
28665.38 C L1 101
28665.38 C L2 7
28670.50 C L1 102
28670.50 C L2 7
28796.60 C L1 103
28796.60 C L2 7
28817.36 C L1 104
28817.36 C L2 7
28818.93 C L1 105
28818.93 C L2 7
28925.49 C L1 106
28925.49 C L2 7
28956.78 C L1 107
28956.78 C L2 7
28973.31 C L1 108
28973.31 C L2 7
29052.55 C L1 107
29052.55 C L2 7
29141.27 C L1 108
29141.27 C L2 7
29198.61 C L1 109
29198.61 C L2 7
28983.09 P* L1 0.881138729863 0:0.225 20:0.117 40:0.117 60:0.111 80:0.099 100:0.085 120:0.070 140:0.056 160:0.045 180:0.074
28983.09 P* L2 0.968778691418 0:0.071 20:0.064 40:0.081 60:0.094 80:0.104 100:0.110 120:0.113 140:0.111 160:0.104 180:0.148
29199.87 A L1
29199.87 P L1 1.0 0:0.115 20:0.130 40:0.128 60:0.121 80:0.110 100:0.096 120:0.081 140:0.067 160:0.055 180:0.095
29199.87 P L2 0.955486571117 0:0.090 20:0.063 40:0.078 60:0.091 80:0.100 100:0.106 120:0.108 140:0.105 160:0.097 180:0.164
29199.87 C L1 110
29199.87 C L2 7
29219.63 C L1 110
29219.63 C L2 6
29271.85 C L1 110
29271.85 C L2 7
29307.32 C L1 111
29307.32 C L2 7
29321.37 C L1 111
29321.37 C L2 8
29377.72 C L1 112
29377.72 C L2 8
29418.48 C L1 112
29418.48 C L2 9
29454.91 C L1 112
29454.91 C L2 8
29534.19 C L1 111
29534.19 C L2 8
29657.60 C L1 112
29657.60 C L2 8
29750.59 C L1 113
29750.59 C L2 8
29812.00 C L1 114
29812.00 C L2 8
29924.46 C L1 115
29924.46 C L2 8
29995.51 C L1 114
29995.51 C L2 8
30049.06 C L1 115
30049.06 C L2 8
30086.40 C L1 116
30086.40 C L2 8
30102.93 C L1 116
30102.93 C L2 7
30135.40 C L1 117
30135.40 C L2 7
30155.50 C L1 118
30155.50 C L2 7
30166.70 C L1 119
30166.70 C L2 7
30243.26 C L1 120
30243.26 C L2 7
30479.10 C L1 121
30479.10 C L2 7
30486.71 C L1 122
30486.71 C L2 7
30510.04 C L1 122
30510.04 C L2 6
30516.25 C L1 123
30516.25 C L2 6
30582.83 C L1 124
30582.83 C L2 6
30586.13 C L1 125
30586.13 C L2 6
30621.11 C L1 126
30621.11 C L2 6
30099.87 P* L1 0.934835050031 0:0.144 20:0.109 40:0.117 60:0.115 80:0.106 100:0.095 120:0.082 140:0.069 160:0.059 180:0.104
30099.87 P* L2 0.94707916119 0:0.103 20:0.064 40:0.076 60:0.088 80:0.096 100:0.101 120:0.103 140:0.100 160:0.094 180:0.174
30623.85 A L1
