<root>
  <name value="Low Churn"/>
  <lot name="L1" capacity="200" count="0" weight="0.9" poi="A" order="1"/>
  <lot name="L2" capacity="200" count="0" weight="0.1" poi="A" order="1"/>
  <rate length="4H" arrival="50H" departure="40H"/>
3892.88 P L1 1.0 0:0.025 20:0.081 40:0.113 60:0.125 80:0.128 100:0.128 120:0.125 140:0.116 160:0.096 180:0.063
3892.88 P L2 0.988557850298 0:0.071 20:0.090 40:0.100 60:0.103 80:0.104 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
3892.88 C L1 13
3892.88 C L2 0
3906.45 C L1 14
3906.45 C L2 0
3956.06 C L1 13
3956.06 C L2 0
3969.61 C L1 14
3969.61 C L2 0
3977.59 C L1 15
3977.59 C L2 0
3979.57 D L1
3979.57 P L1 1.0 0:0.024 20:0.078 40:0.112 60:0.125 80:0.129 100:0.129 120:0.126 140:0.117 160:0.097 180:0.063
3979.57 P L2 0.987937754119 0:0.072 20:0.089 40:0.100 60:0.103 80:0.104 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
3979.57 C L1 14
3979.57 C L2 0
4048.44 C L1 15
4048.44 C L2 0
4053.36 A L1
4053.36 P L1 1.0 0:0.025 20:0.077 40:0.111 60:0.125 80:0.129 100:0.129 120:0.126 140:0.117 160:0.096 180:0.065
4053.36 P L2 0.987405731284 0:0.073 20:0.088 40:0.100 60:0.103 80:0.104 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
4053.36 C L1 16
4053.36 C L2 0
4103.72 C L1 15
4103.72 C L2 0
4147.46 C L1 16
4147.46 C L2 0
4165.02 D L1
4165.02 P L1 1.0 0:0.016 20:0.063 40:0.104 60:0.124 80:0.131 100:0.132 120:0.129 140:0.122 160:0.105 180:0.075
4165.02 P L2 0.986941985392 0:0.075 20:0.088 40:0.099 60:0.103 80:0.104 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
4165.02 C L1 15
4165.02 C L2 0
4191.38 C L1 14
4191.38 C L2 0
4192.51 C L1 13
4192.51 C L2 0
4252.33 C L1 14
4252.33 C L2 0
4297.32 C L1 15
4297.32 C L2 0
4298.55 D L1
4298.55 P L1 1.0 0:0.010 20:0.050 40:0.095 60:0.122 80:0.132 100:0.134 120:0.133 140:0.127 160:0.112 180:0.086
4298.55 P L2 0.986532537101 0:0.076 20:0.087 40:0.099 60:0.103 80:0.104 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
4298.55 C L1 14
4298.55 C L2 0
4313.32 C L1 14
4313.32 C L2 1
4330.28 C L1 14
4330.28 C L2 2
4341.28 A L1
4341.28 P L1 1.0 0:0.011 20:0.050 40:0.094 60:0.121 80:0.131 100:0.134 120:0.133 140:0.127 160:0.112 180:0.087
4341.28 P L2 0.986167174832 0:0.077 20:0.086 40:0.099 60:0.102 80:0.103 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
4341.28 C L1 15
4341.28 C L2 2
4392.46 C L1 16
4392.46 C L2 2
4452.83 D L1
4452.83 P L1 1.0 0:0.007 20:0.039 40:0.084 60:0.117 80:0.132 100:0.137 120:0.137 140:0.132 160:0.119 180:0.095
4452.83 P L2 0.985838230709 0:0.078 20:0.086 40:0.098 60:0.102 80:0.103 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
4452.83 C L1 15
4452.83 C L2 2
4506.76 C L1 14
4506.76 C L2 2
4540.96 C L1 14
4540.96 C L2 1
4556.61 C L1 15
4556.61 C L2 1
4705.39 C L1 14
4705.39 C L2 1
4723.53 C L1 15
4723.53 C L2 1
4746.70 C L1 16
4746.70 C L2 1
4770.92 C L1 16
4770.92 C L2 2
4822.42 C L1 17
4822.42 C L2 2
4977.69 C L1 18
4977.69 C L2 2
5181.10 A L1
5181.1 P L1 1.0 0:0.010 20:0.041 40:0.083 60:0.115 80:0.131 100:0.137 120:0.136 140:0.131 160:0.117 180:0.099
5181.1 P L2 0.985539813033 0:0.079 20:0.086 40:0.098 60:0.102 80:0.103 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
5181.10 C L1 19
5181.10 C L2 2
5224.26 C L1 20
5224.26 C L2 2
5227.87 C L1 20
5227.87 C L2 3
5258.19 C L1 21
5258.19 C L2 3
5279.89 C L1 22
5279.89 C L2 3
5310.12 C L1 21
5310.12 C L2 3
5315.99 C L1 22
5315.99 C L2 3
5522.88 D L1
5522.88 P L1 1.0 0:0.010 20:0.040 40:0.082 60:0.115 80:0.132 100:0.139 120:0.139 140:0.134 160:0.120 180:0.091
5522.88 P L2 0.985267305666 0:0.079 20:0.085 40:0.097 60:0.102 80:0.103 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
5522.88 C L1 21
5522.88 C L2 3
5560.55 C L1 20
5560.55 C L2 3
5636.42 C L1 20
5636.42 C L2 2
5684.50 C L1 20
5684.50 C L2 1
5690.27 D L1
5690.27 P L1 1.0 0:0.010 20:0.039 40:0.080 60:0.114 80:0.133 100:0.140 120:0.140 140:0.135 160:0.121 180:0.089
5690.27 P L2 0.985017030644 0:0.080 20:0.085 40:0.097 60:0.102 80:0.103 100:0.104 120:0.103 140:0.102 160:0.100 180:0.123
5690.27 C L1 19
5690.27 C L2 1
5722.64 C L1 20
5722.64 C L2 1
5743.21 C L1 21
5743.21 C L2 1
5779.66 D L2
5779.66 P L1 0.999492008596 0:0.011 20:0.040 40:0.080 60:0.113 80:0.132 100:0.139 120:0.140 140:0.135 160:0.120 180:0.090
5779.66 P L2 1.0 0:0.065 20:0.087 40:0.100 60:0.106 80:0.107 100:0.108 120:0.107 140:0.106 160:0.104 180:0.109
5779.66 C L1 21
5779.66 C L2 0
5879.17 A L1
5879.17 P L1 1.0 0:0.011 20:0.040 40:0.080 60:0.113 80:0.132 100:0.139 120:0.140 140:0.134 160:0.119 180:0.092
5879.17 P L2 0.994310661513 0:0.065 20:0.087 40:0.100 60:0.106 80:0.107 100:0.108 120:0.107 140:0.106 160:0.104 180:0.109
5879.17 C L1 22
5879.17 C L2 0
5983.10 C L1 21
5983.10 C L2 0
6008.81 C L1 20
6008.81 C L2 0
6067.44 C L1 20
6067.44 C L2 1
6111.94 D L1
6111.94 P L1 1.0 0:0.007 20:0.032 40:0.070 60:0.107 80:0.131 100:0.141 120:0.144 140:0.140 160:0.128 180:0.100
6111.94 P L2 0.99175575583 0:0.066 20:0.087 40:0.100 60:0.105 80:0.107 100:0.108 120:0.107 140:0.106 160:0.104 180:0.109
6111.94 C L1 19
6111.94 C L2 1
6135.77 C L1 19
6135.77 C L2 0
6148.09 C L1 18
6148.09 C L2 0
6158.80 C L1 17
6158.80 C L2 0
6171.65 A L1
6171.65 P L1 1.0 0:0.008 20:0.033 40:0.070 60:0.106 80:0.130 100:0.141 120:0.144 140:0.140 160:0.127 180:0.101
6171.65 P L2 0.990299082242 0:0.067 20:0.086 40:0.099 60:0.105 80:0.107 100:0.108 120:0.107 140:0.106 160:0.104 180:0.110
6171.65 C L1 18
6171.65 C L2 0
6203.00 C L1 17
6203.00 C L2 0
6216.11 C L1 18
6216.11 C L2 0
6261.05 C L1 17
6261.05 C L2 0
6303.92 C L1 18
6303.92 C L2 0
6362.05 C L1 17
6362.05 C L2 0
6411.16 C L1 16
6411.16 C L2 0
6490.57 C L1 17
6490.57 C L2 0
6517.47 C L1 18
6517.47 C L2 0
6532.10 C L1 17
6532.10 C L2 0
6550.76 C L1 16
6550.76 C L2 0
6620.36 C L1 17
6620.36 C L2 0
6818.18 D L1
6818.18 P L1 1.0 0:0.009 20:0.033 40:0.069 60:0.106 80:0.131 100:0.143 120:0.146 140:0.142 160:0.128 180:0.094
6818.18 P L2 0.989312663141 0:0.069 20:0.086 40:0.099 60:0.105 80:0.107 100:0.108 120:0.107 140:0.106 160:0.104 180:0.110
6818.18 C L1 16
6818.18 C L2 0
6883.47 C L1 17
6883.47 C L2 0
7023.78 C L1 16
7023.78 C L2 0
7076.60 C L1 17
7076.60 C L2 0
7110.31 A L1
7110.31 P L1 1.0 0:0.009 20:0.034 40:0.069 60:0.105 80:0.130 100:0.142 120:0.146 140:0.142 160:0.127 180:0.096
7110.31 P L2 0.988573973901 0:0.070 20:0.085 40:0.099 60:0.105 80:0.107 100:0.108 120:0.107 140:0.106 160:0.103 180:0.111
7110.31 C L1 18
7110.31 C L2 0
7141.49 C L1 18
7141.49 C L2 1
7147.22 C L1 17
7147.22 C L2 1
7158.23 C L1 18
7158.23 C L2 1
7198.20 C L1 17
7198.20 C L2 1
7200.97 C L1 16
7200.97 C L2 1
7204.70 C L1 15
7204.70 C L2 1
7231.44 C L1 15
7231.44 C L2 0
7260.05 C L1 14
7260.05 C L2 0
7339.63 A L1
7339.63 P L1 1.0 0:0.014 20:0.042 40:0.078 60:0.112 80:0.133 100:0.144 120:0.145 140:0.139 160:0.119 180:0.073
7339.63 P L2 0.987985157865 0:0.071 20:0.085 40:0.098 60:0.105 80:0.107 100:0.108 120:0.107 140:0.106 160:0.103 180:0.111
7339.63 C L1 15
7339.63 C L2 0
7373.54 D L1
7373.54 P L1 1.0 0:0.013 20:0.041 40:0.077 60:0.111 80:0.133 100:0.144 120:0.146 140:0.140 160:0.121 180:0.074
7373.54 P L2 0.987495889179 0:0.072 20:0.084 40:0.098 60:0.105 80:0.107 100:0.107 120:0.107 140:0.106 160:0.102 180:0.112
7373.54 C L1 14
7373.54 C L2 0
7431.57 C L1 13
7431.57 C L2 0
7457.59 C L1 12
7457.59 C L2 0
7475.77 C L1 11
7475.77 C L2 0
7518.37 C L1 12
7518.37 C L2 0
7550.71 A L1
7550.71 P L1 1.0 0:0.019 20:0.050 40:0.086 60:0.117 80:0.137 100:0.145 120:0.145 140:0.136 160:0.110 180:0.055
7550.71 P L2 0.987077273443 0:0.073 20:0.084 40:0.098 60:0.104 80:0.107 100:0.107 120:0.107 140:0.106 160:0.102 180:0.112
7550.71 C L1 13
7550.71 C L2 0
7571.17 C L1 14
7571.17 C L2 0
7599.55 C L1 14
7599.55 C L2 1
7609.15 C L1 13
7609.15 C L2 1
7621.70 C L1 14
7621.70 C L2 1
7691.43 C L1 15
7691.43 C L2 1
7720.48 C L1 14
7720.48 C L2 1
7770.05 A L1
7770.05 P L1 1.0 0:0.025 20:0.059 40:0.094 60:0.122 80:0.140 100:0.146 120:0.144 140:0.132 160:0.098 180:0.040
7770.05 P L2 0.98671133098 0:0.074 20:0.083 40:0.097 60:0.104 80:0.107 100:0.107 120:0.107 140:0.106 160:0.102 180:0.113
7770.05 C L1 15
7770.05 C L2 1
7790.31 C L1 16
7790.31 C L2 1
7795.79 C L1 15
7795.79 C L2 1
7818.75 C L1 16
7818.75 C L2 1
7819.48 C L1 15
7819.48 C L2 1
7826.53 A L1
7826.53 P L1 1.0 0:0.024 20:0.059 40:0.094 60:0.122 80:0.139 100:0.146 120:0.144 140:0.131 160:0.097 180:0.043
7826.53 P L2 0.986386168022 0:0.075 20:0.083 40:0.097 60:0.104 80:0.107 100:0.107 120:0.107 140:0.106 160:0.102 180:0.113
7826.53 C L1 16
7826.53 C L2 1
8040.68 C L1 16
8040.68 C L2 0
8086.49 C L1 17
8086.49 C L2 0
8221.65 C L1 16
8221.65 C L2 0
8243.74 C L1 15
8243.74 C L2 0
8270.23 C L1 14
8270.23 C L2 0
8271.26 D L1
8271.26 P L1 1.0 0:0.023 20:0.058 40:0.092 60:0.121 80:0.139 100:0.147 120:0.145 140:0.131 160:0.098 180:0.046
8271.26 P L2 0.986093529552 0:0.076 20:0.083 40:0.097 60:0.104 80:0.107 100:0.107 120:0.107 140:0.105 160:0.101 180:0.113
8271.26 C L1 13
8271.26 C L2 0
8291.72 D L1
8291.72 P L1 1.0 0:0.021 20:0.056 40:0.091 60:0.120 80:0.139 100:0.147 120:0.145 140:0.132 160:0.100 180:0.049
8291.72 P L2 0.985827460091 0:0.077 20:0.083 40:0.096 60:0.104 80:0.107 100:0.107 120:0.107 140:0.105 160:0.101 180:0.114
8291.72 C L1 12
8291.72 C L2 0
8296.25 A L1
8296.25 P L1 1.0 0:0.021 20:0.057 40:0.091 60:0.120 80:0.138 100:0.147 120:0.145 140:0.132 160:0.099 180:0.051
8296.25 P L2 0.985583524382 0:0.077 20:0.082 40:0.096 60:0.103 80:0.106 100:0.107 120:0.107 140:0.105 160:0.101 180:0.114
8296.25 C L1 13
8296.25 C L2 0
8337.00 C L1 12
8337.00 C L2 0
8381.84 C L1 13
8381.84 C L2 0
8420.62 C L1 14
8420.62 C L2 0
8436.44 C L1 15
8436.44 C L2 0
8476.12 C L1 16
8476.12 C L2 0
8520.61 C L1 17
8520.61 C L2 0
8594.30 C L1 17
8594.30 C L2 1
8612.54 C L1 17
8612.54 C L2 0
8627.67 C L1 17
8627.67 C L2 1
8678.82 C L1 17
8678.82 C L2 0
8745.30 C L1 18
8745.30 C L2 0
8780.64 C L1 18
8780.64 C L2 1
8793.22 C L1 19
8793.22 C L2 1
8928.08 C L1 20
8928.08 C L2 1
8964.83 A L1
8964.83 P L1 1.0 0:0.021 20:0.057 40:0.091 60:0.119 80:0.138 100:0.146 120:0.144 140:0.130 160:0.098 180:0.056
8964.83 P L2 0.985358330481 0:0.078 20:0.082 40:0.096 60:0.103 80:0.106 100:0.107 120:0.107 140:0.105 160:0.101 180:0.115
8964.83 C L1 21
8964.83 C L2 1
9012.81 C L1 21
9012.81 C L2 0
9057.75 A L1
9057.75 P L1 1.0 0:0.021 20:0.057 40:0.090 60:0.119 80:0.138 100:0.146 120:0.144 140:0.130 160:0.097 180:0.058
9057.75 P L2 0.985149225411 0:0.079 20:0.082 40:0.096 60:0.103 80:0.106 100:0.107 120:0.107 140:0.105 160:0.100 180:0.115
9057.75 C L1 22
9057.75 C L2 0
9115.25 C L1 23
9115.25 C L2 0
9140.30 C L1 22
9140.30 C L2 0
9178.16 C L1 23
9178.16 C L2 0
9192.22 C L1 22
9192.22 C L2 0
9197.47 A L1
9197.47 P L1 1.0 0:0.021 20:0.057 40:0.090 60:0.119 80:0.137 100:0.146 120:0.144 140:0.129 160:0.096 180:0.061
9197.47 P L2 0.984954093898 0:0.080 20:0.082 40:0.095 60:0.103 80:0.106 100:0.107 120:0.107 140:0.105 160:0.100 180:0.115
9197.47 C L1 23
9197.47 C L2 0
9204.40 A L1
9204.4 P L1 1.0 0:0.021 20:0.057 40:0.090 60:0.118 80:0.137 100:0.145 120:0.143 140:0.128 160:0.096 180:0.063
9204.4 P L2 0.98477122114 0:0.080 20:0.082 40:0.095 60:0.103 80:0.106 100:0.107 120:0.107 140:0.105 160:0.100 180:0.116
9204.40 C L1 24
9204.40 C L2 0
9210.03 C L1 23
9210.03 C L2 0
9210.58 C L1 24
9210.58 C L2 0
9215.05 C L1 23
9215.05 C L2 0
9221.12 C L1 24
9221.12 C L2 0
9366.91 C L1 23
9366.91 C L2 0
9447.07 C L1 24
9447.07 C L2 0
9459.52 C L1 25
9459.52 C L2 0
9470.67 C L1 26
9470.67 C L2 0
9492.63 A L1
9492.63 P L1 1.0 0:0.037 20:0.074 40:0.105 60:0.129 80:0.143 100:0.146 120:0.138 140:0.115 160:0.077 180:0.036
9492.63 P L2 0.984599196736 0:0.081 20:0.082 40:0.095 60:0.102 80:0.106 100:0.107 120:0.107 140:0.105 160:0.100 180:0.116
9492.63 C L1 27
9492.63 C L2 0
9505.29 C L1 27
9505.29 C L2 1
9518.60 C L1 28
9518.60 C L2 1
